Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet
Negative,0.935,1562156468853362689,0.9346871,0.048111007,0.017201867,"🇺🇸💦 FLASH | Plusieurs célébrités, comme les sœurs #Kardashian Kim et Kourtney ou encore Silvester #Stallone, ont reçu des avertissements pour non-respect des restrictions sur la consommation d’eau imposées en raison de la sécheresse en #Californie. 

(TF1) #Canicule",2022-08-23 19:15:00
Negative,0.769,1562140040066637828,0.76868784,0.14875658,0.08255549,RT @CerfiaFoot: 🇶🇦🏆 Le Qatar a expulsé quelques dizaines de travailleurs étrangers qui manifestaient afin de récupérer leurs salaires non-p…,2022-08-23 18:09:43
Positive,0.733,1562136440951214080,0.032437965,0.23484182,0.73272014,"🐉🇺🇸 #HouseoftheDragon réalise le meilleur démarrage d’une série #HBO avec 9,98 millions de téléspectateurs américains.

Découvrez ici le synopsis de la série qui se déroule 170 ans avant les évènements de #GameOfThrones :

https://t.co/jqnITs1Ad2",2022-08-23 17:55:25
Negative,0.914,1562124174474215426,0.91407245,0.06702359,0.018903822,"🇫🇷🚜 FLASH | Un agriculteur de 58 ans est mort noyé alors qu’il était coincé sous son tracteur, tombé dans le lac de #Montbarla, dans le Tarn-et-Garonne.

(France Bleu) #Drame",2022-08-23 17:06:40
Negative,0.927,1562113721895456768,0.92652154,0.04309967,0.030378854,"🇪🇸 FLASH | Les #abattoirs espagnols devront installer des systèmes de #vidéosurveillance pour s'assurer que les animaux n'y sont pas maltraités avant leur mise à mort. 

(AFP) #MaltraitanceAnimale",2022-08-23 16:25:08
Negative,0.94,1562105016948850688,0.93951094,0.04316166,0.017327342,"🇫🇷 FLASH | Dominique #Schelcher, président du #SystèmeU, estime que le blocage de prix, mis en place par #Carrefour, n’est qu’une opération de #communication.  
Il ajoute que bloquer les prix de 100 produits sur 16.000 ou 40.000 au total est dérisoire.

(@Cdanslair) #Inflation",2022-08-23 15:50:33
Negative,0.932,1562097511753474048,0.9319969,0.047723174,0.02027983,"🇫🇷 FLASH | Un #militaire s’est donné la mort après s’être retranché dans un hôtel de #MontceauLesMines, car il ne voulait pas rejoindre son bataillon. Les plusieurs heures de négociations n’avaient pas abouti.

(Ouest-France) #Drame",2022-08-23 15:20:43
Negative,0.927,1562069646525845505,0.9269171,0.058215708,0.014867174,"🇫🇷 La vidéo de #KohLantess à la prison de #Fresnes a été supprimée de #YouTube après la découverte du casier judiciaire de deux participants. Un a été condamné pour #viol, l’autre pour meurtre.

Voici pourquoi ces deux détenus ont participé à la vidéo :

https://t.co/CqQ12ar9Jg",2022-08-23 13:30:00
Neutral,0.459,1562065328686989312,0.13918427,0.45903894,0.40177673,"🇨🇮 FLASH | À 15 ans, Miessan Youemin Ange Roxane vient d’être sacrée « Miss #Mathématique 2022 » devançant près de 400 candidates issues de la 3e à la terminale. 

(20 minutes) #récompense https://t.co/7LAAVteu8J",2022-08-23 13:12:50
Neutral,0.558,1562047094885699585,0.1708883,0.5580934,0.2710183,"🇪🇺🇺🇸 HISTORIQUE | Pour la première fois depuis sa mise en circulation il y a 20 ans, un #Euros équivaut à moins d’un #dollar américain. 

(CF) #Récession https://t.co/HeQgZfx2Qw",2022-08-23 12:00:23
Negative,0.908,1562039449055379457,0.90786785,0.06736479,0.024767423,"🇫🇷🏥 FLASH | L’hôpital de #CorbeilEssonnes, victime d’une #CyberAttaque, est sujet à une demande rançon de 10 millions d’euros afin de récupérer des données de santé pour pouvoir fonctionner correctement. 

(BFMTV) #CyberCriminalité 
https://t.co/GzlN1l41si",2022-08-23 11:30:00
Positive,0.636,1562031900411191296,0.06542667,0.29842526,0.63614804,"🇫🇷🇺🇸 FLASH | Après s’être grandement inspiré de #Snapchat et de #Tiktok pour ses mises à jour, #Instagram a confirmé s'intéresser à une fonctionnalité propre au réseau social français #Be Real : l’utilisation simultanée des deux caméras d’un smartphone. 

(BFMTV) #plagiat https://t.co/Xc0J4CYRlS",2022-08-23 11:00:00
Negative,0.906,1562026165216452609,0.9058302,0.07683582,0.017333986,"🇫🇷🥩 FLASH | Des #saucisses et des #merguez de la marque #LeGaulois, vendues entre le 16 et le 22 août, font l’objet d’un #rappel à cause d’un problème d’étiquetage. 
La date limite de consommation est fixée à août 2025 au lieu d’août 2022. 

(20Minutes) #Danger https://t.co/af0nzb4tUJ",2022-08-23 10:37:13
Negative,0.764,1562009155195617281,0.76439023,0.16271453,0.0728952,"🇫🇷 FLASH | Olivier #Veran
estime, au sujet de #KohLantess, que « cette course de #kart n’aurait pas dû avoir lieu ».  
Il appelle aussi à recentrer le débat sur la #réinsertion des prisonniers et de leurs conditions de #détention. 

(Déclaration) #Fresnes
 https://t.co/fYoz5Fs52D",2022-08-23 09:29:37
Negative,0.845,1561823382546661376,0.84459865,0.09618489,0.059216518,"🇫🇷 FLASH | Suite à la parution des casiers judiciaires lourds de certains participants de #Kohlantess, l’organisation productrice de cette émission a décidé de supprimer « immédiatement » l’épisode se déroulant dans la prison de #Fresnes. 

(Communiqué) #Justice https://t.co/qg8gRBfyzA",2022-08-22 21:11:26
Negative,0.903,1561819246518325252,0.90303326,0.07206611,0.024900604,"🇫🇷 FLASH | Jonathan #Destin devenu le symbole de la lutte contre le #harcèlement scolaire depuis sa tentative de suicide par immolation en 2011 est décédé dans son sommeil. 

(La Voix du Nord) #NonAuHarcelement https://t.co/F6sAvakATz",2022-08-22 20:55:00
Negative,0.889,1561813975465091078,0.8894151,0.087460235,0.023124758,"🇫🇷🛴 FLASH | Deux mineurs en trottinette électrique sont morts après avoir été percutés par une ambulance, à #Lyon.

👉 Ils circulaient sur la voie réservée aux bus et aux vélos.

(Le Parisien) #Drame",2022-08-22 20:34:03
Negative,0.878,1561807921989783553,0.8778591,0.08869154,0.033449236,"🇫🇷 FLASH | Parmi les participants de #Kohlantess figuraient un condamné pour #viol et un autre pour #meurtre.

👉 Selon la prison de #Fresnes, uniquement les prisonniers condamnés à une courte peine ou pour des délits mineurs avaient le droit d’y participer. 

(BFMTV) #Justice https://t.co/De6HJbv6z3",2022-08-22 20:10:00
Negative,0.398,1561802610214162433,0.39842102,0.3280494,0.27352953,"🇫🇷 FLASH | L’#ExtrêmeDroite soutient que #Kohlantess aurait été financé avec de l’argent public. 
Le ministère de la #Justice affirme le contraire et clame que cela a été « entièrement été prise en charge par les producteurs avec leurs fonds propres ». 

(Libération) #Fresnes https://t.co/KFoLz1HsOD",2022-08-22 19:48:53
Negative,0.412,1561759760973983745,0.4124245,0.23953937,0.34803608,"🇨🇦🐻INSOLITE | Une automobiliste a assisté à une scène incroyable sur les routes de  #ColombieBritannique au #Canada : Un combat violent entre deux #grizzlis.

 👉  Au fond, on peut voir un loup qui observe le combat à bonne distance.

(20Minutes) #Nature

https://t.co/gXzY5C03jG",2022-08-22 16:58:37
Negative,0.899,1561745019786100737,0.8989914,0.07513255,0.025875956,"🇺🇸 FLASH | 3 policiers ont été filmés en train de frapper violemment un homme à terre, en #Arkansas. Selon la police, l’homme aurait insulté un employé et agressé un des policiers. 

👉 Les policiers ont été suspendus.

(Le Parisien) #EtatsUnis 

https://t.co/X0ykh9EH3v",2022-08-22 16:00:03
Positive,0.37,1561741232681934849,0.35375288,0.2758566,0.37039047,"🛒🇫🇷 Dès aujourd’hui, l’enseigne #Carrefour va bloquer le prix de 100 articles de ses marques pendant 100 jours afin de lutter contre l’#inflation. 

Viande, conserves, électroménager, cahiers… voici les produits concernés par cette opération : 

https://t.co/oTKdtw3sQ6",2022-08-22 15:45:00
Negative,0.875,1561733683144544256,0.8748346,0.0748253,0.050340142,"🇫🇷🩺 FLASH | Irène #Grosjean, naturopathe, conseille entre autres d’agresser sexuellement les enfants pour soigner leur fièvre. Doctolib a suspendu des comptes en lien avec cette dernière.

(Le Parisien)

https://t.co/dmThOTw7op",2022-08-22 15:15:00
Negative,0.902,1561729919402577922,0.9023808,0.06996407,0.027655158,"🇮🇱🐂 INSOLITE | Un #taureau s’est échappé de son enclos pour se ruer vers une #banque dans la banlieue de #TelAviv en #Israël

👉 Durant son périple, il n’a pas hésité à charger des personnes. 

(20Minutes) #FaitsDivers 

 https://t.co/4rhkq03yIe",2022-08-22 15:00:02
Negative,0.934,1561726233532141569,0.9337402,0.05189897,0.014360825,"🇺🇸 FLASH | En 2014, un couple est décédé écrasé dans l’habitacle de leur #pickup après un tonneau. #Ford vient d’être condamné à verser 1,7 milliard de dollars de dommages et intérêts pour défaut de fabrication sur ce modèle. 

(Le Parisien) #USA https://t.co/ksA19TXEoe",2022-08-22 14:45:24
Negative,0.927,1561721117345284096,0.92739224,0.05158777,0.021019826,"🇫🇷 FLASH | Sans permis, un homme de 26 ans, a percuté deux voitures lors d’une #CoursePoursuite avec la police de #Rouen.

👉 Les policiers voulaient le contrôler car son véhicule possédait une vignette de contrôle technique douteuse. 

(ParisNormandie) #Chauffard",2022-08-22 14:25:04
Negative,0.762,1561695477481046018,0.762341,0.16296805,0.074691005,"🇫🇷 FLASH | Après Haribeuh et Hashibo, la police de #Compiègne dans l’#Oise a saisi des stupéfiants conditionnés dans des sachets #Kelloggs .          

(20 Minutes) #Drogue https://t.co/FrQw2Lqepx",2022-08-22 12:43:11
Neutral,0.454,1561667168437243904,0.11887609,0.4537378,0.42738613,"RT @CerfiaFoot: 💥 À 21h00 ce soir, le choc de Premier League entre Manchester United et Liverpool ! 
Quel club va enfin lancer sa saison ?…",2022-08-22 10:50:41
Negative,0.722,1561658336281595904,0.72219145,0.12633935,0.15146917,"🇫🇷✈️ FLASH | Clément #Beaune souhaite réguler les vols en #JetsPrivés notamment en « responsabilisant » les propriétaires de jets, en demandant plus de « transparence » des vols en les publiant, et éventuellement de taxer ces vols. 

(RTL) #Écologie",2022-08-22 10:15:36
Negative,0.911,1561624893900394497,0.9108905,0.06399631,0.025113193,"⚖️🇫🇷 FLASH | Selon une enquête menée sur 3 milliers d’#étudiants en droit :
• 1 étudiant sur 5 a déjà eu des pensées #suicidaires
• 1 étudiant sur 10 pleure au moins une fois par semaine à cause des études de #droit
• 1 étudiant sur 3 ne se sent pas à la hauteur

(PM) #études",2022-08-22 08:02:42
Negative,0.886,1561619332978851840,0.88589144,0.08604074,0.028067753,"🍺🚬 FLASH | Près de la moitié des #cancers mondiaux sont causés par le #tabac et l’#alcool.
De plus, cette maladie est la deuxième cause de décès dans monde.

(The Lancet) #Drogues",2022-08-22 07:40:37
Negative,0.927,1561419104023625729,0.9268642,0.052086987,0.021048717,"🇫🇷 DRAME | Hier soir, dans les #Yvelines, une jeune femme de 18 ans a été tuée par un coup de couteau à la gorge par son compagnon de 20 ans. 

👉 Sur place, le compagnon de la victime aurait déclaré, aux policiers, qu’il avait fait une « connerie ». 

(SudOuest) #Féminicide",2022-08-21 18:24:58
Neutral,0.93,1561371488749592577,0.022672594,0.9303718,0.046955667,RT @CerfiaFR: @Arkunir Cerfia &gt;&gt;&gt; Mediavenir,2022-08-21 15:15:46
Neutral,0.607,1561339837633900544,0.052499697,0.60706663,0.34043363,"🌍 INSOLITE | La carte interactive ""Notable People"" créée par le géographe Topi #Tjukanov permet de visualiser facilement la personne la plus #célèbre de votre pays, région et même de votre ville.
Quelle est la personnalité la plus connue de votre ville ?

https://t.co/axNHskHHxg https://t.co/mqX1yBmSW1",2022-08-21 13:10:00
Negative,0.869,1561334699456331776,0.8689801,0.10597582,0.02504399,"🇨🇳🏠 INSOLITE | Voici une #maisonclou au milieu du centre commercial de #Changchun en #Chine. 
Les propriétaires ont refusé de déménager, par conséquent, les promoteurs immobiliers ont construit...autour. 

(LeParisien) #TroubleDeVoisinage
 https://t.co/MKzGwPSvlW",2022-08-21 12:49:35
Negative,0.553,1561320449090412545,0.55255544,0.36372945,0.0837152,"🇫🇷🇬🇧 FLASH | Dans l’#Orne, un vétéran britannique du #Débarquement de 98 ans recherche une jeune fille à qui il avait offert une gourde de lait en juillet 1944.
Elle avait 14 ans à l’époque.

(Le Parisien) #SecondeGuerreMondiale https://t.co/rENyKxkson",2022-08-21 11:52:57
Positive,0.473,1561249168089403394,0.14041533,0.38696486,0.47261977,"🪳🌊 FLASH | Un nouvel #insecte marin pouvant mesurer près de 50cm a été découvert. Il est capable à lui tout seul de dévorer le corps entier d’un #alligator. 

(Journal of Natural History) #Sciences https://t.co/nN3q3fi4VO",2022-08-21 07:09:42
Negative,0.839,1561082589619838983,0.83857405,0.14089279,0.020533172,"🇹🇷 FLASH | À #Gaziantep, 16 personnes sont décédées dans un autre #accident entre un car et une ambulance.

Il s’agit de bilans provisoires pour ces deux #accidents.

(TRT) #Turkiye https://t.co/ol2Rm1Vj4I",2022-08-20 20:07:47
Negative,0.866,1561076525943996417,0.86621827,0.08349283,0.05028893,"🇺🇸🇵🇸 FLASH | Bella #Hadid avoue avoir perdu des amis et des contrats de #mannequinat à la suite de son soutient à la #Palestine.
Elle estime même qu’elle n’aurait pas son succès actuel si elle avait soutenu son pays d’origine au début de sa carrière.

(LeFigaro) #Israël https://t.co/xaEQQFJd18",2022-08-20 19:43:41
Negative,0.944,1561058436498001920,0.94424987,0.04271736,0.013032734,"🇹🇷 FLASH | À #Mardin en #Turquie, un chauffeur routier a accidentellement percuté des piétons. 16 personnes ont perdu la vie et 29 autres ont été blessées.

(Le Parisien) #Faitsdivers",2022-08-20 18:31:48
Negative,0.866,1560984346357600259,0.86645496,0.097420454,0.036124583,"🇫🇷 FLASH | Sur la plage de #VauxsurMer en #CharenteMaritime, des enfants ont joué avec avec un objet qu’ils venaient de trouver, jusqu’à ce que de la fumée en sorte. Il s’agissait d’une grenade au phosphore.  

(Le Parisien) #Faitsdivers https://t.co/l7L65jMQVv",2022-08-20 13:37:24
Negative,0.947,1560965704936996864,0.94731724,0.03302535,0.019657413,"🇫🇷🌖 FLASH | Selon les proches d’Emmanuel #Macron, le chef de l’État serait « insomniaque » et adepte des réunions nocturnes. 
D'après un #ministre, une nuit, le président aurait débuté une réunion à 00h30, les ministres ont vu en cela une punition.

(LePoint) #France",2022-08-20 12:23:20
Negative,0.502,1560718894561693696,0.5024533,0.43792987,0.05961679,"🇫🇷 INSOLITE | Un épisode de #Kohlantess s'est déroulé dans la prison française de #Fresnes.

(@djibril94260) #DenisTaulard

 https://t.co/Zzh135nBwy",2022-08-19 20:02:35
Positive,0.682,1560709194998845449,0.10776685,0.21007627,0.6821569,"🚨🇫🇷 FLASH I Emmanuel #Macron appelle les Français à « accepter de payer le prix de la liberté » face à la guerre en #Ukraine. 

👉 « Je pense à notre peuple auquel il faudra de la force d'âme pour regarder en face le temps qui vient »

(Déclaration) #UkraineRussiaWar",2022-08-19 19:24:03
Negative,0.868,1560665570625945600,0.86815405,0.10799953,0.023846542,"🇺🇸 FLASH | L'ancien kickboxeur anglo-américain Andrew #Tate et depuis quelques mois #influenceur aux opinions controversées a été banni de #Facebook et #Instagram.

(@CultureCrave) #Suspension https://t.co/PwK1tOZLwn",2022-08-19 16:30:42
Negative,0.886,1560657854494674946,0.8855154,0.07800123,0.036483396,"🇧🇪 FLASH I Une #Française s’est extirpée de justesse d’une #attraction, après s’être rendue compte qu’elle n’a pas été attachée.

Elle demande au #parc des réparations pour les dégâts sur sa « #santé mentale ».

(RTL INFO) #money
https://t.co/hL1XUzOMSb",2022-08-19 16:00:02
Negative,0.946,1560654277810331650,0.94585305,0.03800092,0.016146084,"🇫🇷🚔 FLASH | À #Vénissieux la nuit dernière, aux alentours de minuit, des #policiers ont fait feu sur un homme et son passager a la suite d’un refus d’obtempérer. Le passager a été tué, le conducteur, lui, a été grièvement blessé à la tête. 

(BFMTV) #FaitsDivers",2022-08-19 15:45:50
Negative,0.825,1560650596499263488,0.82480246,0.15480486,0.020392781,"🇫🇷🎬 FLASH I Le site #Netflix ne fonctionne plus actuellement pour certains utilisateurs.

👉 La mention « #Blocked » apparaît lorsqu’un utilisateur essaye de se rendre sur le site. 

(DownDetector) #netflixdown https://t.co/AzKwK8sglX",2022-08-19 15:31:12
